Comment_number,User_number,Date_of_comment,Proof_of_payment,Platform_ID,Platform,Nested_comment,Rating,Comment,comment_clean,date,time_of_comment,year,month,month_year,week_day,week_day_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241924,74849,2016-12-07 19:02:53,0,15484,Gamekit,0,1,"Je déconseille fortement ce site d'arnaque qui devrait a mon avis fermé ses portes. J'ai essayé pour tenter de gagner des RP que je n'ai jamais reçu mais ce qui est le plus fort c'est qu'ils enlèvent les jeux à point après qu'on est complèté la quête (avec comme message ""en attente de validation"") et voila ce que répondent le staff quand on leur demande nos points ce qui me parait normal de les demander.<br />
<br />
ce que j'ai écrit:<br />
""Bonjour,<br />
J'ouvre un nouveau ticket car en effet aujourd'hui en ouvrant %%%%%%% je m?aperçois que vous proposez plus War Thunder dans la liste pour obtenir des points, cependant j'étais en attente pour la 2 ime quête de 2000 points et j?espère que celle ci sera validé et que mes points me seront accordé.<br />
Merci d'avance""<br />
<br />
ce que répond un Modérateur:<br />
""Bonjour, je ne peux pas vous donner les pts parce que nous n´offrons pas de pts pour ce jeu<br />
Désolé mais je ne peux pas vous aider, ce sont offres, vous avez perdu la possibilité""<br />
<br />
HONTE A CE SITE.","Je déconseille fortement ce site d'arnaque qui devrait a mon avis fermé ses portes. J'ai essayé pour tenter de gagner des RP que je n'ai jamais reçu mais ce qui est le plus fort c'est qu'ils enlèvent les jeux à point après qu'on est complèté la quête (avec comme message ""en attente de validation"") et voila ce que répondent le staff quand on leur demande nos points ce qui me parait normal de les demander.  ce que j'ai écrit: ""Bonjour, J'ouvre un nouveau ticket car en effet aujourd'hui en ouvrant %%%%%%% je m?aperçois que vous proposez plus War Thunder dans la liste pour obtenir des points, cependant j'étais en attente pour la 2 ime quête de 2000 points et j?espère que celle ci sera validé et que mes points me seront accordé. Merci d'avance""  ce que répond un Modérateur: ""Bonjour, je ne peux pas vous donner les pts parce que nous n´offrons pas de pts pour ce jeu Désolé mais je ne peux pas vous aider, ce sont offres, vous avez perdu la possibilité""  HONTE A CE SITE.",2016-12-07,2020-05-09 19:02:53,2016,12,2016-12,2,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242023,54887,2016-12-08 11:17:52,0,12030,Click-It,0,1,"cela va faire plus de 2 mois que j'ai compléter des offres est que mes point n'ont jamais était attribuer , ni même en attente ,rien , mon solde reste inchangée, je ne conseille pas se site ,il n'est pas sérieux  ","cela va faire plus de 2 mois que j'ai compléter des offres est que mes point n'ont jamais était attribuer , ni même en attente ,rien , mon solde reste inchangée, je ne conseille pas se site ,il n'est pas sérieux  ",2016-12-08,2020-05-09 11:17:52,2016,12,2016-12,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242136,8225,2016-12-08 19:03:49,0,20023,SomeClicks.net,0,1,Le site est hors ligne c'est pas bon du tout <span class=editCom> | Edit. : 11/12/2016 12:04:33</span>,Le site est hors ligne c'est pas bon du tout  | Edit. : 11/12/2016 12:04:33,2016-12-08,2020-05-09 19:03:49,2016,12,2016-12,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242265,39081,2016-12-09 14:09:18,0,16536,LooNea,0,1,"Bonjour,<br />
Ils m'ont fait le même coup que Moolineo, arrivée à 7,50 euros, les 0,01 passent à 0,002 !!! et pourtant j'ai bien fait le travail demandé.<br />
lecture,0,01 j'ai ouvert et lu, visite 0,01 j'ai visité et attendu les 30 secondes et cliqué sur le bouton revenir au site. <br />
Sur Moolineo, ils m'avaient répondu que je ne m'inscrivais pas assez sur les sites, mais désolée, ce n'est pas ce qui est demandé ( lecture, visite)<br />
","Bonjour, Ils m'ont fait le même coup que Moolineo, arrivée à 7,50 euros, les 0,01 passent à 0,002 !!! et pourtant j'ai bien fait le travail demandé. lecture,0,01 j'ai ouvert et lu, visite 0,01 j'ai visité et attendu les 30 secondes et cliqué sur le bouton revenir au site.  Sur Moolineo, ils m'avaient répondu que je ne m'inscrivais pas assez sur les sites, mais désolée, ce n'est pas ce qui est demandé ( lecture, visite) ",2016-12-09,2020-05-09 14:09:18,2016,12,2016-12,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242534,51821,2016-12-10 23:32:54,0,11690,Buxvertise,0,1,"sssssssssscccccccccccaaaaaaaaaaaaaaammmmmmmmmmmmmmm <br />
<br />
<br />
scam scam scam scam scam scam scam scam <br />
<br />
  scaaaaaam scaaaaaam ",sssssssssscccccccccccaaaaaaaaaaaaaaammmmmmmmmmmmmmm    scam scam scam scam scam scam scam scam     scaaaaaam scaaaaaam ,2016-12-10,2020-05-09 23:32:54,2016,12,2016-12,5,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242553,3960,2016-12-11 00:28:09,0,19404,ClicksCompetition,0,1,"Bonsoir,<br />
Compte du site suspendu par l'hébergeur, site fermé.","Bonsoir, Compte du site suspendu par l'hébergeur, site fermé.",2016-12-11,2020-05-09 00:28:09,2016,12,2016-12,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242558,3960,2016-12-11 00:36:27,0,17350,Patmlm,0,1,"Bonsoir,<br />
Compte du site suspendu par l'hébergeur, site fermé.","Bonsoir, Compte du site suspendu par l'hébergeur, site fermé.",2016-12-11,2020-05-09 00:36:27,2016,12,2016-12,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242706,18642,2016-12-11 15:56:48,0,18059,Pulpower,0,1,"Bonjour, cela fait un moment que je joue à Pulpower et je pense qu'il est très très peu probable voir pas du tout possible de gagner sur ce site.<br />
Sur 3 cadeau different j'avais environ 2000 participations, soit 95%, voir plus de chances de gagner (selon la barre de probabilité du site).<br />
De plus à plusieurs reprises j'étais numéro 1 au concours de jeu quotidien, à 23h59 (soit 1 minute avant la fin du concours), j'étais première sans que personne me dépasse.<br />
Mais bizarrement, sur le résultat je ne fini jamais première, mais toujours deuxième ou troisième! (C'est presque toujours les même noms qui revienne sur les gagnant, humm bizarre bizarre n'est ce pas?)<br />
Donc site à fuir absolument.","Bonjour, cela fait un moment que je joue à Pulpower et je pense qu'il est très très peu probable voir pas du tout possible de gagner sur ce site. Sur 3 cadeau different j'avais environ 2000 participations, soit 95%, voir plus de chances de gagner (selon la barre de probabilité du site). De plus à plusieurs reprises j'étais numéro 1 au concours de jeu quotidien, à 23h59 (soit 1 minute avant la fin du concours), j'étais première sans que personne me dépasse. Mais bizarrement, sur le résultat je ne fini jamais première, mais toujours deuxième ou troisième! (C'est presque toujours les même noms qui revienne sur les gagnant, humm bizarre bizarre n'est ce pas?) Donc site à fuir absolument.",2016-12-11,2020-05-09 15:56:48,2016,12,2016-12,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242794,49490,2016-12-11 21:36:22,0,457,MILIMEL,0,1,"Depuis que Milimel a divisé par 2 sa rémunération des mails et ma retirer 10&euro; de ma cagnotte, j'ai cloturé mon compte : je n'ai pas l'intention de continuer à passer pour le dindon de la farce !","Depuis que Milimel a divisé par 2 sa rémunération des mails et ma retirer 10€ de ma cagnotte, j'ai cloturé mon compte : je n'ai pas l'intention de continuer à passer pour le dindon de la farce !",2016-12-11,2020-05-09 21:36:22,2016,12,2016-12,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243055,75192,2016-12-12 22:28:28,1,15453,BN-K,0,1,Belle arnaque mon compte bloqué sans raison ce site de merd*,Belle arnaque mon compte bloqué sans raison ce site de merd*,2016-12-12,2020-05-09 22:28:28,2016,12,2016-12,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243056,41422,2016-12-12 22:29:13,1,12030,Click-It,0,1,"<br />
ceci n'est pas une preuve de paiement, c'était juste pour pouvoir mettre ma capture d'écran.<br />
j'avais plutôt une bonne expérience avec click-it jusqu'au mois d'octobre dernier.<br />
je participe tout les jours au tirage au sort du chapeau magique et j'ai eu la chance (du moins c'est ce que je croyais) de gagner un bon d'achat de 10&euro; le 09/10. le 13/10 je suis contacté par mail pour savoir sous quel forme je souhaite toucher mon bon d'achat, je choisis donc un virement paypal. le lendemain on me confirme que ma commande va être intégrée à mon compte et depuis plus rien, je suis dans l'attente du paiement et de réponse à mes mails. pendant ce temps là je continus à jouer quotidiennement et le 01/11 je gagne de nouveaux un bon d'achat de 10&euro;. donc je ré-envoi des mails ( pas tout les jours, je leur laisse le temps de répondre) et à chaque fois la même réponse ""nous transférons votre demande au service concerné"" et bien sur plus rien.<br />
je laisse des commentaires sur Facebook, on me conseille de ré-envoyer un mail avec une adresse différente, ce que je fais mais toujours sans réponse, enfin si ""nous transférons...""<br />
et bizarrement on me banni de la page facebook, impossible de laisser un commentaire (je précise que j'ai toujours était poli et non agressif).<br />
<br />
j'avais comme je l'ai dit au début eu une bonne expérience avec click-it (3 paiements reçu) mais là je ne comprends pas pourquoi ce silence."," ceci n'est pas une preuve de paiement, c'était juste pour pouvoir mettre ma capture d'écran. j'avais plutôt une bonne expérience avec click-it jusqu'au mois d'octobre dernier. je participe tout les jours au tirage au sort du chapeau magique et j'ai eu la chance (du moins c'est ce que je croyais) de gagner un bon d'achat de 10€ le 09/10. le 13/10 je suis contacté par mail pour savoir sous quel forme je souhaite toucher mon bon d'achat, je choisis donc un virement paypal. le lendemain on me confirme que ma commande va être intégrée à mon compte et depuis plus rien, je suis dans l'attente du paiement et de réponse à mes mails. pendant ce temps là je continus à jouer quotidiennement et le 01/11 je gagne de nouveaux un bon d'achat de 10€. donc je ré-envoi des mails ( pas tout les jours, je leur laisse le temps de répondre) et à chaque fois la même réponse ""nous transférons votre demande au service concerné"" et bien sur plus rien. je laisse des commentaires sur Facebook, on me conseille de ré-envoyer un mail avec une adresse différente, ce que je fais mais toujours sans réponse, enfin si ""nous transférons..."" et bizarrement on me banni de la page facebook, impossible de laisser un commentaire (je précise que j'ai toujours était poli et non agressif).  j'avais comme je l'ai dit au début eu une bonne expérience avec click-it (3 paiements reçu) mais là je ne comprends pas pourquoi ce silence.",2016-12-12,2020-05-09 22:29:13,2016,12,2016-12,Monday,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243132,29768,2016-12-13 08:17:39,0,18713,Entire Bux,0,1,"Déjà 2 paiements envoyés sur mon compte Paypal....Je n'ai JAMAIS RIEN RECU? Les paiements ne sont jamais arrivés!!J'ai vu sur un autre site que l'Administrateur était un Grand arnaqueur!!!Enfin je n'ai jamais reçu de réponse aux tickets envoyés sur leur site(support)<br />
Ce site est un SCAM",Déjà 2 paiements envoyés sur mon compte Paypal....Je n'ai JAMAIS RIEN RECU? Les paiements ne sont jamais arrivés!!J'ai vu sur un autre site que l'Administrateur était un Grand arnaqueur!!!Enfin je n'ai jamais reçu de réponse aux tickets envoyés sur leur site(support) Ce site est un SCAM,2016-12-13,2020-05-09 08:17:39,2016,12,2016-12,1,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243574,29236,2016-12-15 14:23:43,0,15453,BN-K,0,1,Hier j'avais 31&euro, en allant sur le site mon compte à était supprimé pitoyable!,Hier j'avais 31€ en allant sur le site mon compte à était supprimé pitoyable!,2016-12-15,2020-05-09 14:23:43,2016,12,2016-12,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243599,3960,2016-12-15 15:25:43,0,17248,Goqueue,0,1,"Bonjour,<br />
Site fermé redirige vers Advertizeo.com","Bonjour, Site fermé redirige vers Advertizeo.com",2016-12-15,2020-05-09 15:25:43,2016,12,2016-12,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243630,69048,2016-12-15 18:14:50,0,9080,CashTravel,0,1,pour moi se site et un arnaqe safait une semaine j ai fait une  demand de payment sur paypal et j ai recu rien j perdu mon temp dans ce site .,pour moi se site et un arnaqe safait une semaine j ai fait une  demand de payment sur paypal et j ai recu rien j perdu mon temp dans ce site .,2016-12-15,2020-05-09 18:14:50,2016,12,2016-12,3,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243829,39989,2016-12-16 17:42:48,0,18713,Entire Bux,0,1,"Toujours rien reçu !<br />
pour ma demande du 18/11...<br />
<br />
",Toujours rien reçu ! pour ma demande du 18/11...  ,2016-12-16,2020-05-09 17:42:48,2016,12,2016-12,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243879,8225,2016-12-16 22:35:36,0,20396,RubyClicks,0,1,Le site est fermer ,Le site est fermer ,2016-12-16,2020-05-09 22:35:36,2016,12,2016-12,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243881,71105,2016-12-16 22:38:06,1,20200,vicebux,0,1,"Bonjour <br />
<br />
L'incident de l'autre fois (lien de parrainage) vient de m'arriver a nouveau ! <br />
<br />
Cette fois ci j'ai une capture d'écran prouvant que ke site possède le même admin que buxvillage (mon lien de parrainage est remplacé per celui de buxvillage) <br />
<br />
Ci sa ne suffit pas au modérateurs (ce que je peut comprendre) je ferais plus de test mais il est hors de question que J'investisse dans un scam<br />
<br />
<br />
Ps : je l'ai fait sous forme de preuve de paiement car c'est le seul moyen que j'ai trouvé pour uploader mon image sur le post",Bonjour   L'incident de l'autre fois (lien de parrainage) vient de m'arriver a nouveau !   Cette fois ci j'ai une capture d'écran prouvant que ke site possède le même admin que buxvillage (mon lien de parrainage est remplacé per celui de buxvillage)   Ci sa ne suffit pas au modérateurs (ce que je peut comprendre) je ferais plus de test mais il est hors de question que J'investisse dans un scam   Ps : je l'ai fait sous forme de preuve de paiement car c'est le seul moyen que j'ai trouvé pour uploader mon image sur le post,2016-12-16,2020-05-09 22:38:06,2016,12,2016-12,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245096,1834,2016-12-23 18:24:24,0,14982,Swiper,0,1,"Les nouveautés pour nous prendre pour des cons :<br />
<br />
Les cadeaux ne sont plus envoyé par email mais via l'application.<br />
comme ça le jour ou on veux arrêter, bah on arrête pas pour pas louper sont code.<br />
<br />
je suis en attente de 2 codes :<br />
<br />
1 commande le 05/10/2016, arrivé prévu entre le 1/02/16 et le 15/02/16<br />
soit 4 mois pour payer 10&euro; !!!<br />
<br />
1 commande 4/12/16, arrivé prévu entre le 15/08/16 et le 31/08/16 <br />
soit 8 mois pour 10&euro; !!!!<br />
<br />
Non mais arrêter de nous prendre pour des cons, les régies payent bien avant 4 mois et bien avant 8 mois....<br />
<br />
soyons sérieux les amis et viré cette application de votre smartphone, revenez dessus au date de votre commande et une fois vos gains récupéré (si il les distribue) ne recommencer pas l'aventure avec eux !!!<br />
<br />
Application arnaque à évité à tout pris !!!","Les nouveautés pour nous prendre pour des cons :  Les cadeaux ne sont plus envoyé par email mais via l'application. comme ça le jour ou on veux arrêter, bah on arrête pas pour pas louper sont code.  je suis en attente de 2 codes :  1 commande le 05/10/2016, arrivé prévu entre le 1/02/16 et le 15/02/16 soit 4 mois pour payer 10€ !!!  1 commande 4/12/16, arrivé prévu entre le 15/08/16 et le 31/08/16  soit 8 mois pour 10€ !!!!  Non mais arrêter de nous prendre pour des cons, les régies payent bien avant 4 mois et bien avant 8 mois....  soyons sérieux les amis et viré cette application de votre smartphone, revenez dessus au date de votre commande et une fois vos gains récupéré (si il les distribue) ne recommencer pas l'aventure avec eux !!!  Application arnaque à évité à tout pris !!!",2016-12-23,2020-05-09 18:24:24,2016,12,2016-12,4,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244113,58428,2016-12-18 12:33:33,0,88,prizee,0,1,"Ce site est en effet devenu une grosse arnaque , infesté de publicité , c'est horrible . <br />
<br />
Je pense être un des rare joueurs qui ai eu la chance de gagner un ordinateur  Lenovo sur ce site ( Nous devions remplir des joge , une fois rempli les 5 joges vous remportiez soit des lot de 30 jetons , et 5 personnes remporteraient un ordinateur , j'ai eu cette chance bref )<br />
<br />
J'y ai beaucoup joué , ce site était super quand on pouvait acheté les recharges avec de l'argent réel ! Puis les coupe des clans qui permettait de gagner des tonnes de bubz et de zeep !<br />
<br />
Enfin , maintenant les partie sont gratuite , plus aucune preuve de gagnant sur le site , jeux toujours pareille , aucun réel changement ... <br />
Le premier site que je vois avec autant de publicité , impossible à jouer , et le pire !!! Il nous propose de payer 4&euro; par mois pour ne plus avoir de publicité en jouant !!!!!!!<br />
<br />
C'est une honte , on est vraiment pris pour des moutons , de toute façon ce site va mal , très mal , ils ont essayer plein de nouvelle formule de boutique , jusqu'à ( mon avis ) faire rêver les gens avec des Iphone , télé et bien sur ne plus rien envoyé ! Mais en se remplissant les poches avec les derniers naifs qui joue toujours ! <br />
<br />
<br />
Merci . <br />
","Ce site est en effet devenu une grosse arnaque , infesté de publicité , c'est horrible .   Je pense être un des rare joueurs qui ai eu la chance de gagner un ordinateur  Lenovo sur ce site ( Nous devions remplir des joge , une fois rempli les 5 joges vous remportiez soit des lot de 30 jetons , et 5 personnes remporteraient un ordinateur , j'ai eu cette chance bref )  J'y ai beaucoup joué , ce site était super quand on pouvait acheté les recharges avec de l'argent réel ! Puis les coupe des clans qui permettait de gagner des tonnes de bubz et de zeep !  Enfin , maintenant les partie sont gratuite , plus aucune preuve de gagnant sur le site , jeux toujours pareille , aucun réel changement ...  Le premier site que je vois avec autant de publicité , impossible à jouer , et le pire !!! Il nous propose de payer 4€ par mois pour ne plus avoir de publicité en jouant !!!!!!!  C'est une honte , on est vraiment pris pour des moutons , de toute façon ce site va mal , très mal , ils ont essayer plein de nouvelle formule de boutique , jusqu'à ( mon avis ) faire rêver les gens avec des Iphone , télé et bien sur ne plus rien envoyé ! Mais en se remplissant les poches avec les derniers naifs qui joue toujours !    Merci .  ",2016-12-18,2020-05-09 12:33:33,2016,12,2016-12,6,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
